Course Subject,Course Number,Course Title,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,Semester
MCB,101,Intro Microbiology Laboratory,4,4,6,1,1,3,2,1,1,0,0,0,0,S-16
MCB,101,Intro Microbiology Laboratory,2,4,6,2,2,3,0,1,1,0,0,0,0,S-16
MCB,101,Intro Microbiology Laboratory,3,7,5,3,3,1,1,0,0,1,0,0,0,S-15
MCB,101,Intro Microbiology Laboratory,5,1,3,6,1,2,2,0,1,0,0,0,0,S-15
MCB,101,Intro Microbiology Laboratory,2,5,4,6,1,2,0,1,1,1,0,0,0,S-15
MCB,101,Intro Microbiology Laboratory,6,4,5,2,1,4,1,0,0,0,0,0,0,S-15
MCB,101,Intro Microbiology Laboratory,4,6,1,4,0,3,2,2,1,0,0,0,0,S-15
MCB,101,Intro Microbiology Laboratory,2,8,4,3,1,1,0,2,0,0,0,0,0,S-15
MCB,101,Intro Microbiology Laboratory,34,27,22,26,23,14,5,0,2,1,1,2,1,F-16
MCB,150,Molec & Cellular Basis of Life,1,4,0,2,7,1,4,0,1,0,0,0,1,F-15
MCB,150,Molec & Cellular Basis of Life,2,5,1,3,4,2,1,1,2,1,2,0,0,F-15
MCB,150,Molec & Cellular Basis of Life,0,2,4,2,3,2,1,3,2,1,0,1,0,F-15
MCB,150,Molec & Cellular Basis of Life,1,0,2,3,2,2,5,3,0,2,0,1,0,F-15
MCB,150,Molec & Cellular Basis of Life,1,4,4,2,2,2,1,1,2,0,0,2,0,F-15
MCB,150,Molec & Cellular Basis of Life,4,10,4,3,1,1,0,0,0,0,0,0,0,F-15
MCB,150,Molec & Cellular Basis of Life,0,1,0,3,5,5,1,2,4,1,0,0,0,F-15
MCB,150,Molec & Cellular Basis of Life,3,1,2,1,1,2,4,3,2,0,2,0,0,F-15
MCB,150,Molec & Cellular Basis of Life,1,2,2,5,3,5,2,0,1,1,0,1,0,F-15
MCB,150,Molec & Cellular Basis of Life,3,5,2,0,2,3,2,1,1,1,1,0,0,F-15
MCB,150,Molec & Cellular Basis of Life,4,1,1,3,2,2,2,3,1,1,1,0,1,S-16
MCB,150,Molec & Cellular Basis of Life,1,1,3,2,4,2,4,0,3,1,0,0,0,S-16
MCB,150,Molec & Cellular Basis of Life,0,2,2,2,3,4,3,3,3,1,0,0,0,S-16
MCB,150,Molec & Cellular Basis of Life,1,3,1,4,3,2,5,1,1,0,1,0,0,S-16
MCB,150,Molec & Cellular Basis of Life,0,2,3,6,2,1,3,2,2,1,0,0,0,S-16
MCB,150,Molec & Cellular Basis of Life,2,6,2,1,4,4,1,1,1,0,0,0,0,S-16
MCB,150,Molec & Cellular Basis of Life,0,3,3,7,1,3,2,1,2,0,0,0,0,S-16
MCB,150,Molec & Cellular Basis of Life,5,4,2,3,1,1,3,1,0,0,1,0,0,S-16
MCB,150,Molec & Cellular Basis of Life,2,7,3,2,3,1,1,2,1,0,0,1,0,S-16
MCB,150,Molec & Cellular Basis of Life,0,1,3,2,0,3,4,3,1,1,1,0,2,S-16
MCB,150,Molec & Cellular Basis of Life,13,3,4,3,1,0,0,0,0,0,0,0,0,S-16
MCB,150,Molec & Cellular Basis of Life,1,2,1,1,4,3,6,1,2,0,1,0,0,S-16
MCB,150,Molec & Cellular Basis of Life,0,4,2,3,3,2,1,3,2,0,1,0,0,S-16
MCB,150,Molec & Cellular Basis of Life,0,1,2,5,6,1,4,0,1,0,1,0,1,S-16
MCB,150,Molec & Cellular Basis of Life,2,1,6,2,1,2,2,3,3,0,0,0,1,S-16
MCB,150,Molec & Cellular Basis of Life,1,5,2,1,3,3,1,2,3,0,1,0,0,S-16
MCB,150,Molec & Cellular Basis of Life,3,4,3,2,4,3,3,1,0,0,0,0,0,S-16
MCB,150,Molec & Cellular Basis of Life,1,8,4,3,3,0,4,0,1,0,0,0,0,S-16
MCB,150,Molec & Cellular Basis of Life,0,0,1,6,2,3,8,1,0,1,1,0,0,S-16
MCB,150,Molec & Cellular Basis of Life,2,2,2,5,1,3,3,2,0,1,0,0,0,S-16
MCB,150,Molec & Cellular Basis of Life,1,3,1,1,2,6,3,2,0,0,2,0,0,S-16
MCB,150,Molec & Cellular Basis of Life,0,1,0,5,2,4,1,4,3,1,1,0,0,S-16
MCB,150,Molec & Cellular Basis of Life,1,1,3,4,2,1,2,3,1,1,1,1,2,S-15
MCB,150,Molec & Cellular Basis of Life,2,5,5,3,4,2,0,2,1,0,0,0,0,S-15
MCB,150,Molec & Cellular Basis of Life,1,3,5,3,2,1,3,3,0,2,0,0,0,S-15
MCB,150,Molec & Cellular Basis of Life,0,3,3,6,4,2,0,0,2,2,0,1,0,S-15
MCB,150,Molec & Cellular Basis of Life,0,4,1,4,5,2,1,5,0,0,0,0,0,S-15
MCB,150,Molec & Cellular Basis of Life,1,5,4,5,5,1,0,1,1,1,0,0,0,S-15
MCB,150,Molec & Cellular Basis of Life,0,3,2,7,1,3,2,1,0,1,1,0,0,S-15
MCB,150,Molec & Cellular Basis of Life,0,2,3,6,6,1,1,0,2,0,0,0,0,S-15
MCB,150,Molec & Cellular Basis of Life,1,3,4,3,3,3,2,1,1,1,0,0,1,S-15
MCB,150,Molec & Cellular Basis of Life,2,1,3,6,4,4,1,0,1,0,1,0,0,S-15
MCB,150,Molec & Cellular Basis of Life,2,2,3,1,6,3,1,2,2,0,0,0,0,S-15
MCB,150,Molec & Cellular Basis of Life,7,9,5,2,1,0,0,0,0,0,0,0,0,S-15
MCB,150,Molec & Cellular Basis of Life,0,2,2,0,1,4,6,1,2,2,1,0,1,S-15
MCB,150,Molec & Cellular Basis of Life,0,0,4,4,2,4,3,4,1,2,0,0,0,S-15
MCB,150,Molec & Cellular Basis of Life,1,3,1,2,2,3,1,5,0,2,0,0,1,S-15
MCB,150,Molec & Cellular Basis of Life,0,2,5,4,1,1,1,1,2,1,2,1,0,S-15
MCB,150,Molec & Cellular Basis of Life,2,3,2,2,5,3,2,2,1,0,0,0,0,S-15
MCB,150,Molec & Cellular Basis of Life,2,3,3,3,3,6,0,1,0,0,0,0,0,S-15
MCB,150,Molec & Cellular Basis of Life,0,1,2,2,3,3,4,3,4,0,0,0,0,S-15
MCB,150,Molec & Cellular Basis of Life,1,2,6,3,1,2,2,3,0,1,1,0,0,S-15
MCB,150,Molec & Cellular Basis of Life,0,2,3,1,1,7,3,1,3,1,1,0,1,S-15
MCB,150,Molec & Cellular Basis of Life,1,2,2,3,3,4,1,2,1,2,0,0,1,S-15
MCB,150,Molec & Cellular Basis of Life,0,2,1,4,4,4,2,1,1,0,1,1,0,S-15
MCB,150,Molec & Cellular Basis of Life,1,0,2,2,2,5,2,0,2,0,1,1,3,S-15
MCB,150,Molec & Cellular Basis of Life,2,2,1,5,2,2,4,0,0,1,0,1,1,F-16
MCB,150,Molec & Cellular Basis of Life,2,1,2,0,3,7,2,3,0,3,0,0,0,F-16
MCB,150,Molec & Cellular Basis of Life,3,2,1,3,2,3,2,1,2,1,1,0,0,F-16
MCB,150,Molec & Cellular Basis of Life,0,4,1,3,4,0,2,5,2,0,0,0,0,F-16
MCB,150,Molec & Cellular Basis of Life,0,4,0,3,5,4,2,2,1,0,0,0,0,F-16
MCB,150,Molec & Cellular Basis of Life,0,1,1,2,5,4,4,1,3,1,1,0,0,F-16
MCB,150,Molec & Cellular Basis of Life,1,3,3,2,2,4,4,3,0,0,0,0,0,F-16
MCB,150,Molec & Cellular Basis of Life,2,1,1,4,4,5,2,1,1,1,0,0,2,F-16
MCB,150,Molec & Cellular Basis of Life,4,2,4,5,2,3,0,0,1,0,0,0,1,F-16
MCB,150,Molec & Cellular Basis of Life,0,1,3,1,1,1,6,1,3,2,0,1,1,F-16
MCB,150,Molec & Cellular Basis of Life,0,2,2,1,1,1,5,3,3,1,0,0,2,F-16
MCB,150,Molec & Cellular Basis of Life,1,2,0,5,2,4,2,2,2,0,0,1,0,F-16
MCB,150,Molec & Cellular Basis of Life,1,1,1,2,2,2,0,4,5,1,0,1,1,F-16
MCB,150,Molec & Cellular Basis of Life,1,2,4,1,3,4,2,1,3,1,0,0,0,F-16
MCB,151,Molec & Cellular Laboratory,10,7,3,1,0,1,1,0,0,0,0,0,0,F-15
MCB,151,Molec & Cellular Laboratory,9,7,2,1,1,0,1,0,0,1,0,0,0,S-16
MCB,151,Molec & Cellular Laboratory,7,7,3,2,3,0,0,0,0,0,0,0,0,S-16
MCB,151,Molec & Cellular Laboratory,8,7,4,3,0,0,0,0,0,0,0,0,0,S-15
MCB,151,Molec & Cellular Laboratory,3,10,5,2,2,2,0,0,0,0,0,0,0,S-15
MCB,151,Molec & Cellular Laboratory,7,6,4,2,0,1,1,0,0,0,0,0,0,S-15
MCB,170,Society and the Brain,22,99,27,15,9,5,5,2,1,0,0,2,2,F-15
MCB,170,Society and the Brain,15,59,26,16,7,5,4,0,0,1,2,0,3,F-16
MCB,199,Undergraduate Open Seminar,13,4,1,2,0,0,0,1,0,1,0,0,0,S-15
MCB,199,Undergraduate Open Seminar,2,9,2,4,1,1,1,1,0,0,0,1,0,F-16
MCB,244,Human Anatomy & Physiology I,24,54,103,106,99,102,53,30,33,9,7,2,6,F-15
MCB,244,Human Anatomy & Physiology I,11,20,56,84,76,143,89,67,63,27,16,13,14,F-16
MCB,245,Human Anat & Physiol Lab I,0,1,4,2,3,7,1,2,5,2,1,0,0,F-15
MCB,245,Human Anat & Physiol Lab I,0,1,2,6,1,4,3,3,2,0,2,0,3,F-15
MCB,245,Human Anat & Physiol Lab I,1,2,3,3,3,3,5,2,1,0,1,1,1,F-15
MCB,245,Human Anat & Physiol Lab I,1,0,1,4,4,5,3,3,4,0,0,0,2,F-15
MCB,245,Human Anat & Physiol Lab I,4,1,3,1,1,6,5,2,1,0,0,1,1,F-15
MCB,245,Human Anat & Physiol Lab I,2,2,1,2,3,4,3,0,2,0,3,3,2,F-15
MCB,245,Human Anat & Physiol Lab I,0,0,4,2,7,6,2,2,2,1,0,1,0,F-15
MCB,245,Human Anat & Physiol Lab I,1,1,1,2,1,2,3,2,2,3,2,1,2,F-15
MCB,245,Human Anat & Physiol Lab I,4,1,1,4,4,4,4,2,2,0,1,1,2,F-15
MCB,245,Human Anat & Physiol Lab I,0,0,3,1,2,2,4,5,4,0,1,0,0,F-15
MCB,245,Human Anat & Physiol Lab I,1,1,3,3,3,6,4,3,3,3,0,0,0,F-15
MCB,245,Human Anat & Physiol Lab I,1,0,3,4,7,2,4,1,1,1,2,2,1,F-15
MCB,245,Human Anat & Physiol Lab I,0,0,2,1,1,3,2,5,1,3,1,4,2,F-15
MCB,245,Human Anat & Physiol Lab I,0,1,5,4,6,8,0,0,3,0,0,1,1,F-15
MCB,245,Human Anat & Physiol Lab I,0,3,5,3,6,3,1,4,2,0,1,0,0,F-15
MCB,245,Human Anat & Physiol Lab I,3,3,2,3,3,3,2,1,0,1,0,2,3,F-15
MCB,245,Human Anat & Physiol Lab I,0,1,2,1,5,3,8,3,2,0,1,0,1,F-15
MCB,245,Human Anat & Physiol Lab I,0,2,4,2,6,8,1,1,1,0,2,0,1,F-15
MCB,245,Human Anat & Physiol Lab I,2,1,3,3,5,4,3,1,3,0,1,2,1,F-16
MCB,245,Human Anat & Physiol Lab I,1,0,2,5,3,4,3,2,4,2,2,0,0,F-16
MCB,245,Human Anat & Physiol Lab I,0,0,5,2,0,6,2,4,3,4,1,1,0,F-16
MCB,245,Human Anat & Physiol Lab I,4,0,1,0,2,5,2,0,3,5,0,2,1,F-16
MCB,245,Human Anat & Physiol Lab I,1,1,0,3,1,3,6,3,4,1,1,1,1,F-16
MCB,245,Human Anat & Physiol Lab I,0,0,2,4,3,6,1,2,3,1,6,1,1,F-16
MCB,245,Human Anat & Physiol Lab I,0,0,1,2,2,3,0,5,4,1,2,4,2,F-16
MCB,245,Human Anat & Physiol Lab I,0,0,1,1,1,3,3,1,3,3,4,1,4,F-16
MCB,245,Human Anat & Physiol Lab I,4,0,5,1,3,4,1,3,5,0,0,1,2,F-16
MCB,245,Human Anat & Physiol Lab I,0,1,1,2,6,6,4,3,3,1,1,1,0,F-16
MCB,245,Human Anat & Physiol Lab I,0,1,2,4,1,2,3,3,2,0,1,0,6,F-16
MCB,245,Human Anat & Physiol Lab I,1,5,2,1,1,5,5,0,5,0,2,0,1,F-16
MCB,245,Human Anat & Physiol Lab I,0,0,1,2,1,4,3,3,1,1,1,3,6,F-16
MCB,245,Human Anat & Physiol Lab I,1,0,0,0,1,2,5,3,4,1,1,3,3,F-16
MCB,245,Human Anat & Physiol Lab I,1,1,3,3,2,8,1,0,3,1,1,1,2,F-16
MCB,245,Human Anat & Physiol Lab I,0,0,2,3,2,7,4,1,3,1,0,1,3,F-16
MCB,245,Human Anat & Physiol Lab I,0,0,0,0,3,2,2,3,4,1,2,0,6,F-16
MCB,245,Human Anat & Physiol Lab I,0,1,0,0,4,3,5,1,1,4,3,3,2,F-16
MCB,245,Human Anat & Physiol Lab I,0,0,0,0,5,4,2,4,2,1,5,3,1,F-16
MCB,246,Human Anatomy & Physiology II,26,29,67,57,98,72,71,54,30,15,8,4,8,S-16
MCB,246,Human Anatomy & Physiology II,18,23,71,74,103,131,68,53,49,13,7,3,1,S-15
MCB,247,Human Anat & Physiol Lab II,1,1,2,2,5,1,3,4,5,1,1,1,1,S-16
MCB,247,Human Anat & Physiol Lab II,0,3,2,3,5,5,0,2,5,1,0,1,1,S-16
MCB,247,Human Anat & Physiol Lab II,0,1,3,4,1,4,5,3,5,1,1,2,0,S-16
MCB,247,Human Anat & Physiol Lab II,0,1,2,1,3,4,4,2,1,1,0,1,1,S-16
MCB,247,Human Anat & Physiol Lab II,1,1,3,5,0,3,2,1,5,3,1,0,0,S-16
MCB,247,Human Anat & Physiol Lab II,0,3,4,2,2,4,4,3,2,1,2,1,1,S-16
MCB,247,Human Anat & Physiol Lab II,1,1,1,2,2,5,2,6,4,3,2,0,1,S-16
MCB,247,Human Anat & Physiol Lab II,2,0,4,4,2,2,2,2,3,0,2,1,1,S-16
MCB,247,Human Anat & Physiol Lab II,0,2,2,5,1,7,1,3,0,3,0,0,2,S-16
MCB,247,Human Anat & Physiol Lab II,1,0,2,4,6,11,0,1,1,0,0,0,2,S-16
MCB,247,Human Anat & Physiol Lab II,0,1,1,6,3,2,2,3,5,1,0,0,2,S-16
MCB,247,Human Anat & Physiol Lab II,1,3,2,2,2,9,2,2,2,2,0,1,1,S-16
MCB,247,Human Anat & Physiol Lab II,4,2,3,6,0,3,1,2,2,0,2,0,1,S-16
MCB,247,Human Anat & Physiol Lab II,0,6,3,2,4,6,4,1,1,0,0,1,0,S-15
MCB,247,Human Anat & Physiol Lab II,2,3,2,2,1,1,2,1,3,0,3,0,2,S-15
MCB,247,Human Anat & Physiol Lab II,2,1,3,3,4,5,4,2,3,0,0,1,2,S-15
MCB,247,Human Anat & Physiol Lab II,1,0,3,1,5,7,2,2,1,1,1,0,1,S-15
MCB,247,Human Anat & Physiol Lab II,1,1,1,2,2,6,6,2,3,1,0,2,3,S-15
MCB,247,Human Anat & Physiol Lab II,2,1,1,3,7,4,1,0,2,2,0,0,1,S-15
MCB,247,Human Anat & Physiol Lab II,0,0,4,5,6,4,3,2,1,0,1,2,0,S-15
MCB,247,Human Anat & Physiol Lab II,1,1,3,3,3,6,3,1,3,0,2,1,2,S-15
MCB,247,Human Anat & Physiol Lab II,1,0,2,5,3,3,1,1,3,2,0,2,1,S-15
MCB,247,Human Anat & Physiol Lab II,1,3,1,3,5,3,2,3,2,0,0,2,0,S-15
MCB,247,Human Anat & Physiol Lab II,1,0,2,3,5,6,1,5,1,0,0,0,0,S-15
MCB,247,Human Anat & Physiol Lab II,0,1,1,3,7,4,2,1,2,1,0,0,0,S-15
MCB,247,Human Anat & Physiol Lab II,1,1,3,4,7,6,3,1,2,1,0,0,0,S-15
MCB,247,Human Anat & Physiol Lab II,0,1,2,4,5,5,2,2,3,1,1,0,1,S-15
MCB,247,Human Anat & Physiol Lab II,1,1,3,3,5,6,5,2,2,0,2,0,0,S-15
MCB,247,Human Anat & Physiol Lab II,0,1,5,2,5,6,1,0,4,0,1,0,1,S-15
MCB,247,Human Anat & Physiol Lab II,0,1,0,3,3,7,2,1,1,1,0,1,1,S-15
MCB,250,Molecular Genetics,2,3,3,2,1,6,1,2,1,0,0,0,1,F-15
MCB,250,Molecular Genetics,3,1,5,2,4,1,1,2,0,0,0,0,2,F-15
MCB,250,Molecular Genetics,1,4,4,2,2,1,3,0,1,0,1,0,2,F-15
MCB,250,Molecular Genetics,2,3,5,5,0,3,1,1,1,1,0,0,1,F-15
MCB,250,Molecular Genetics,1,1,1,2,7,1,1,2,3,1,0,0,1,F-15
MCB,250,Molecular Genetics,2,3,5,1,3,2,1,2,0,1,0,0,1,F-15
MCB,250,Molecular Genetics,1,3,3,4,2,1,3,1,0,2,0,2,0,F-15
MCB,250,Molecular Genetics,0,2,2,2,4,2,2,3,2,3,0,0,0,S-15
MCB,250,Molecular Genetics,1,1,2,4,4,2,3,1,1,2,1,0,0,F-16
MCB,250,Molecular Genetics,1,1,0,1,3,3,3,2,3,0,2,0,3,F-16
MCB,250,Molecular Genetics,1,3,5,2,2,1,3,0,1,2,1,1,1,F-16
MCB,250,Molecular Genetics,1,5,3,3,2,1,1,1,2,0,1,0,1,F-16
MCB,250,Molecular Genetics,1,0,2,4,5,1,2,1,3,0,1,0,1,F-16
MCB,250,Molecular Genetics,9,7,4,1,1,0,0,0,0,0,0,0,0,F-16
MCB,250,Molecular Genetics,0,2,5,4,4,2,2,1,2,0,0,0,2,F-16
MCB,250,Molecular Genetics,2,1,3,4,5,3,3,0,0,0,0,0,0,F-16
MCB,251,Exp Techniqs in Molecular Biol,10,7,5,0,0,0,0,1,0,0,0,0,0,F-15
MCB,251,Exp Techniqs in Molecular Biol,3,5,7,4,1,0,0,0,1,0,0,0,0,F-15
MCB,251,Exp Techniqs in Molecular Biol,7,10,3,3,0,0,0,0,0,0,0,0,0,F-15
MCB,251,Exp Techniqs in Molecular Biol,9,8,6,1,0,0,0,0,0,0,0,0,0,F-15
MCB,251,Exp Techniqs in Molecular Biol,9,8,2,1,1,0,0,0,0,0,0,0,0,F-15
MCB,251,Exp Techniqs in Molecular Biol,0,7,8,6,2,0,0,0,0,0,0,0,0,F-15
MCB,251,Exp Techniqs in Molecular Biol,1,9,9,1,2,0,0,0,0,0,0,0,0,F-15
MCB,251,Exp Techniqs in Molecular Biol,4,7,5,5,1,0,0,0,0,0,0,0,0,F-15
MCB,251,Exp Techniqs in Molecular Biol,5,7,5,3,1,0,0,0,0,0,0,0,0,S-16
MCB,251,Exp Techniqs in Molecular Biol,7,7,1,2,2,0,0,1,1,0,0,0,0,S-16
MCB,251,Exp Techniqs in Molecular Biol,5,10,5,1,0,0,0,1,0,0,0,0,0,S-15
MCB,251,Exp Techniqs in Molecular Biol,5,6,3,5,2,2,0,0,0,0,0,0,0,S-15
MCB,251,Exp Techniqs in Molecular Biol,4,3,8,2,2,1,0,0,0,0,0,0,1,S-15
MCB,251,Exp Techniqs in Molecular Biol,4,6,4,3,2,0,1,0,0,1,0,0,1,F-16
MCB,251,Exp Techniqs in Molecular Biol,6,8,5,2,2,0,0,0,0,0,0,0,0,F-16
MCB,251,Exp Techniqs in Molecular Biol,9,5,5,2,1,0,0,0,0,0,0,0,0,F-16
MCB,251,Exp Techniqs in Molecular Biol,10,4,3,2,1,0,1,0,0,0,0,0,0,F-16
MCB,251,Exp Techniqs in Molecular Biol,8,9,2,4,0,0,1,0,0,0,0,0,0,F-16
MCB,251,Exp Techniqs in Molecular Biol,5,8,5,1,2,1,0,0,0,0,0,0,1,F-16
MCB,251,Exp Techniqs in Molecular Biol,3,5,11,3,1,0,0,0,0,0,0,0,0,F-16
MCB,251,Exp Techniqs in Molecular Biol,3,12,4,4,0,0,0,0,0,0,0,0,0,F-16
MCB,251,Exp Techniqs in Molecular Biol,2,10,8,2,0,0,0,0,0,0,0,0,0,F-16
MCB,252,"Cells, Tissues & Development",3,2,3,0,3,4,2,2,0,0,1,2,0,F-15
MCB,252,"Cells, Tissues & Development",0,3,1,3,3,2,2,2,1,2,0,2,0,F-15
MCB,252,"Cells, Tissues & Development",2,7,5,2,3,2,1,2,0,0,0,0,0,S-16
MCB,252,"Cells, Tissues & Development",5,5,6,1,1,1,1,0,0,0,0,0,1,S-16
MCB,252,"Cells, Tissues & Development",5,7,4,3,2,3,0,0,0,0,0,0,0,S-16
MCB,252,"Cells, Tissues & Development",3,6,3,5,2,2,1,0,1,0,1,0,0,S-16
MCB,252,"Cells, Tissues & Development",7,10,3,0,1,0,0,0,0,0,0,0,0,S-16
MCB,252,"Cells, Tissues & Development",4,3,4,1,5,1,2,0,1,1,0,0,0,S-16
MCB,252,"Cells, Tissues & Development",2,5,3,4,0,3,3,0,1,1,0,0,0,S-16
MCB,252,"Cells, Tissues & Development",1,1,6,2,5,2,1,4,1,0,0,0,0,S-16
MCB,252,"Cells, Tissues & Development",3,4,3,4,7,1,0,0,1,0,0,0,1,S-16
MCB,252,"Cells, Tissues & Development",2,4,6,3,2,2,1,2,0,0,0,0,0,S-16
MCB,252,"Cells, Tissues & Development",1,6,3,6,2,0,3,0,0,1,1,0,0,S-16
MCB,252,"Cells, Tissues & Development",3,9,4,3,4,0,0,0,0,0,0,0,1,S-16
MCB,252,"Cells, Tissues & Development",2,8,4,3,1,4,1,0,0,0,0,0,1,S-16
MCB,252,"Cells, Tissues & Development",6,5,5,2,4,0,0,1,0,0,0,0,1,S-16
MCB,252,"Cells, Tissues & Development",0,6,3,2,2,5,3,0,1,0,0,1,0,S-16
MCB,252,"Cells, Tissues & Development",7,6,3,2,0,1,1,0,1,1,0,0,0,S-15
MCB,252,"Cells, Tissues & Development",1,6,5,2,2,1,2,1,1,1,0,0,0,S-15
MCB,252,"Cells, Tissues & Development",4,6,2,1,1,4,3,0,0,0,1,0,1,S-15
MCB,252,"Cells, Tissues & Development",3,7,5,1,1,1,4,2,0,0,0,0,0,S-15
MCB,252,"Cells, Tissues & Development",2,4,2,4,1,5,2,0,0,0,2,0,0,S-15
MCB,252,"Cells, Tissues & Development",2,8,4,2,0,5,0,1,1,0,0,0,0,S-15
MCB,252,"Cells, Tissues & Development",3,3,3,3,2,4,1,2,1,0,1,1,0,S-15
MCB,252,"Cells, Tissues & Development",5,3,4,1,2,1,4,0,1,0,0,0,0,S-15
MCB,252,"Cells, Tissues & Development",3,5,4,2,2,2,0,2,1,0,0,0,1,S-15
MCB,252,"Cells, Tissues & Development",5,5,3,3,2,4,1,0,0,0,0,0,0,S-15
MCB,253,Exp Techniqs in Cellular Biol,1,4,4,7,3,1,1,0,0,0,0,0,0,F-15
MCB,253,Exp Techniqs in Cellular Biol,0,1,4,4,3,3,3,0,1,1,0,1,0,F-15
MCB,253,Exp Techniqs in Cellular Biol,4,11,4,2,1,0,0,0,0,0,0,0,0,F-15
MCB,253,Exp Techniqs in Cellular Biol,10,5,6,0,2,0,0,0,0,0,0,0,0,S-16
MCB,253,Exp Techniqs in Cellular Biol,8,9,5,0,2,0,0,0,0,0,0,0,0,S-16
MCB,253,Exp Techniqs in Cellular Biol,2,8,6,3,2,0,0,0,0,0,0,0,0,S-16
MCB,253,Exp Techniqs in Cellular Biol,4,7,5,6,0,0,1,0,0,0,0,0,0,S-16
MCB,253,Exp Techniqs in Cellular Biol,4,8,7,4,0,0,0,1,0,0,0,0,0,S-16
MCB,253,Exp Techniqs in Cellular Biol,3,10,5,2,1,0,0,0,0,0,0,0,0,S-16
MCB,253,Exp Techniqs in Cellular Biol,5,12,2,0,0,1,0,0,0,1,0,0,0,S-16
MCB,253,Exp Techniqs in Cellular Biol,7,8,6,1,0,2,0,0,0,0,0,0,0,S-16
MCB,253,Exp Techniqs in Cellular Biol,4,10,8,1,0,1,0,0,0,0,0,0,0,S-16
MCB,253,Exp Techniqs in Cellular Biol,7,10,3,1,0,0,2,0,0,0,0,0,0,S-16
MCB,253,Exp Techniqs in Cellular Biol,4,12,5,0,1,0,1,0,0,0,0,0,0,S-16
MCB,253,Exp Techniqs in Cellular Biol,4,9,2,1,2,4,0,0,0,0,0,0,0,S-16
MCB,253,Exp Techniqs in Cellular Biol,7,13,2,1,0,0,0,0,0,0,0,0,0,S-15
MCB,253,Exp Techniqs in Cellular Biol,11,7,5,1,0,0,0,0,0,0,0,0,0,S-15
MCB,253,Exp Techniqs in Cellular Biol,5,7,3,4,1,1,0,0,0,0,0,0,0,S-15
MCB,253,Exp Techniqs in Cellular Biol,7,12,4,1,0,0,0,0,0,0,0,0,0,S-15
MCB,253,Exp Techniqs in Cellular Biol,7,4,5,4,3,0,1,0,0,0,0,0,0,S-15
MCB,253,Exp Techniqs in Cellular Biol,3,10,3,4,2,0,1,0,0,0,0,0,0,S-15
MCB,253,Exp Techniqs in Cellular Biol,6,5,7,3,2,1,0,0,0,0,0,0,0,S-15
MCB,253,Exp Techniqs in Cellular Biol,11,8,2,0,0,1,1,0,0,0,0,0,0,S-15
MCB,253,Exp Techniqs in Cellular Biol,0,2,5,6,2,2,3,0,1,0,0,0,0,S-15
MCB,253,Exp Techniqs in Cellular Biol,8,12,0,1,0,0,1,0,0,0,0,0,0,S-15
MCB,253,Exp Techniqs in Cellular Biol,1,6,12,0,0,0,1,1,0,0,1,0,0,F-16
MCB,270,Medical Genetics,26,16,17,10,2,1,1,0,0,0,0,0,3,S-16
MCB,297,MCB Honors Discussion,9,7,5,0,2,0,0,0,0,0,0,0,0,F-16
MCB,299,MCB Merit Program Discussion,18,3,0,0,0,0,0,0,1,0,0,0,0,F-15
MCB,299,MCB Merit Program Discussion,22,0,0,0,0,1,0,0,0,0,0,0,0,S-15
MCB,300,Microbiology,0,2,15,28,20,19,9,5,1,1,0,0,0,F-15
MCB,300,Microbiology,0,2,18,22,19,19,14,3,6,0,0,0,0,S-16
MCB,300,Microbiology,0,1,12,25,16,19,18,8,2,3,1,1,0,S-15
MCB,300,Microbiology,1,5,7,18,19,12,16,6,1,1,0,0,0,F-16
MCB,301,Experimental Microbiology,0,11,7,3,1,2,0,0,0,0,0,0,0,F-15
MCB,301,Experimental Microbiology,0,5,6,6,3,4,0,0,0,0,0,0,0,F-15
MCB,301,Experimental Microbiology,0,2,4,12,4,0,0,0,0,0,0,0,0,F-15
MCB,301,Experimental Microbiology,0,0,10,6,6,1,0,0,1,0,0,0,0,F-15
MCB,301,Experimental Microbiology,0,1,5,3,7,4,3,1,0,0,0,0,0,F-15
MCB,301,Experimental Microbiology,0,2,5,4,6,3,1,1,0,0,0,0,0,F-15
MCB,301,Experimental Microbiology,0,2,2,5,9,5,0,0,0,0,0,0,1,F-15
MCB,301,Experimental Microbiology,1,15,25,26,42,13,11,13,2,0,1,0,0,S-16
MCB,301,Experimental Microbiology,3,21,33,47,28,11,8,1,0,1,0,0,0,S-15
MCB,301,Experimental Microbiology,0,5,4,3,3,4,2,1,0,0,0,0,0,F-16
MCB,301,Experimental Microbiology,0,3,3,4,6,1,2,0,2,1,0,0,0,F-16
MCB,301,Experimental Microbiology,0,4,3,6,4,2,2,3,0,0,0,0,0,F-16
MCB,301,Experimental Microbiology,1,0,6,8,5,1,1,0,0,0,0,0,0,F-16
MCB,301,Experimental Microbiology,0,1,2,6,2,3,3,3,2,0,0,1,0,F-16
MCB,312,Applied Microbiology Methods,5,15,8,4,4,5,2,1,0,0,0,0,0,S-16
MCB,312,Applied Microbiology Methods,7,10,8,5,8,5,2,0,0,0,0,0,0,S-15
MCB,314,Introduction to Neurobiology,9,26,23,24,20,10,7,6,5,7,13,0,7,F-15
MCB,314,Introduction to Neurobiology,9,31,23,14,18,19,5,10,9,5,7,0,8,F-16
